specificity,grower_id,season,activity,attribute,value,season_order
"by grower, season, activity",11,Summer,Preparing beds,orient_standing,0,2.0
"by grower, season, activity",11,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",11,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",11,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",11,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",11,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",11,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",11,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",11,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",11,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",11,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",12,Fall,Harvesting,orient_standing,0,3.0
"by grower, season, activity",12,Fall,Preparing beds,orient_standing,1,3.0
"by grower, season, activity",12,Fall,Seeding,orient_standing,1,3.0
"by grower, season, activity",12,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",12,Fall,Watering,orient_standing,0,3.0
"by grower, season, activity",12,Fall,Weeding,orient_standing,1,3.0
"by grower, season, activity",12,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",12,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",12,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",12,Spring,Transplanting,orient_standing,1,1.0
"by grower, season, activity",12,Spring,Watering,orient_standing,0,1.0
"by grower, season, activity",12,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",12,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",12,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",12,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",12,Summer,Transplanting,orient_standing,1,2.0
"by grower, season, activity",12,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",12,Summer,Weeding,orient_standing,1,2.0
"by grower, season, activity",12,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",12,Winter,Preparing beds,orient_standing,1,4.0
"by grower, season, activity",12,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",12,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",12,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",12,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",13,Fall,Harvesting,orient_standing,1,3.0
"by grower, season, activity",13,Fall,Preparing beds,orient_standing,0,3.0
"by grower, season, activity",13,Fall,Seeding,orient_standing,1,3.0
"by grower, season, activity",13,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",13,Fall,Watering,orient_standing,0,3.0
"by grower, season, activity",13,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",13,Spring,Harvesting,orient_standing,0,1.0
"by grower, season, activity",13,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",13,Spring,Seeding,orient_standing,0,1.0
"by grower, season, activity",13,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",13,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",13,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",13,Summer,Harvesting,orient_standing,0,2.0
"by grower, season, activity",13,Summer,Preparing beds,orient_standing,0,2.0
"by grower, season, activity",13,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",13,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",13,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",13,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",13,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",13,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",13,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",13,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",13,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",13,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",14,Fall,Harvesting,orient_standing,0,3.0
"by grower, season, activity",14,Fall,Preparing beds,orient_standing,0,3.0
"by grower, season, activity",14,Fall,Seeding,orient_standing,0,3.0
"by grower, season, activity",14,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",14,Fall,Watering,orient_standing,1,3.0
"by grower, season, activity",14,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",14,Spring,Harvesting,orient_standing,0,1.0
"by grower, season, activity",14,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",14,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",14,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",14,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",14,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",14,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",14,Summer,Preparing beds,orient_standing,0,2.0
"by grower, season, activity",14,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",14,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",14,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",14,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",14,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",14,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",14,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",14,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",14,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",14,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",15,Fall,Harvesting,orient_standing,0,3.0
"by grower, season, activity",15,Fall,Preparing beds,orient_standing,0,3.0
"by grower, season, activity",15,Fall,Seeding,orient_standing,0,3.0
"by grower, season, activity",15,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",15,Fall,Watering,orient_standing,0,3.0
"by grower, season, activity",15,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",15,Spring,Harvesting,orient_standing,0,1.0
"by grower, season, activity",15,Spring,Preparing beds,orient_standing,0,1.0
"by grower, season, activity",15,Spring,Seeding,orient_standing,0,1.0
"by grower, season, activity",15,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",15,Spring,Watering,orient_standing,0,1.0
"by grower, season, activity",15,Spring,Weeding,orient_standing,0,1.0
"by grower, season, activity",15,Summer,Harvesting,orient_standing,0,2.0
"by grower, season, activity",15,Summer,Preparing beds,orient_standing,0,2.0
"by grower, season, activity",15,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",15,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",15,Summer,Watering,orient_standing,0,2.0
"by grower, season, activity",15,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",15,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",15,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",15,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",15,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",15,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",15,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",16,Fall,Harvesting,orient_standing,1,3.0
"by grower, season, activity",16,Fall,Preparing beds,orient_standing,1,3.0
"by grower, season, activity",16,Fall,Seeding,orient_standing,1,3.0
"by grower, season, activity",16,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",16,Fall,Watering,orient_standing,0,3.0
"by grower, season, activity",16,Fall,Weeding,orient_standing,1,3.0
"by grower, season, activity",16,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",16,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",16,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",16,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",16,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",16,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",16,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",16,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",16,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",16,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",16,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",16,Summer,Weeding,orient_standing,1,2.0
"by grower, season, activity",16,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",16,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",16,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",16,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",16,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",16,Winter,Weeding,orient_standing,1,4.0
"by grower, season, activity",17,Fall,Harvesting,orient_standing,0,3.0
"by grower, season, activity",17,Fall,Preparing beds,orient_standing,1,3.0
"by grower, season, activity",17,Fall,Seeding,orient_standing,0,3.0
"by grower, season, activity",17,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",17,Fall,Watering,orient_standing,1,3.0
"by grower, season, activity",17,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",17,Spring,Harvesting,orient_standing,0,1.0
"by grower, season, activity",17,Spring,Preparing beds,orient_standing,0,1.0
"by grower, season, activity",17,Spring,Seeding,orient_standing,0,1.0
"by grower, season, activity",17,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",17,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",17,Spring,Weeding,orient_standing,0,1.0
"by grower, season, activity",17,Summer,Harvesting,orient_standing,0,2.0
"by grower, season, activity",17,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",17,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",17,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",17,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",17,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",17,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",17,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",17,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",17,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",17,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",17,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",18,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",18,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",18,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",18,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",18,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",18,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",18,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",18,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",18,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",18,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",18,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",18,Summer,Weeding,orient_standing,1,2.0
"by grower, season, activity",18,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",18,Winter,Preparing beds,orient_standing,1,4.0
"by grower, season, activity",18,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",18,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",18,Winter,Watering,orient_standing,1,4.0
"by grower, season, activity",18,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",19,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",19,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",19,Spring,Seeding,orient_standing,0,1.0
"by grower, season, activity",19,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",19,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",19,Spring,Weeding,orient_standing,0,1.0
"by grower, season, activity",19,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",19,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",19,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",19,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",19,Summer,Watering,orient_standing,0,2.0
"by grower, season, activity",19,Summer,Weeding,orient_standing,1,2.0
"by grower, season, activity",20,Fall,Harvesting,orient_standing,1,3.0
"by grower, season, activity",20,Fall,Preparing beds,orient_standing,0,3.0
"by grower, season, activity",20,Fall,Seeding,orient_standing,0,3.0
"by grower, season, activity",20,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",20,Fall,Watering,orient_standing,1,3.0
"by grower, season, activity",20,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",20,Spring,Harvesting,orient_standing,0,1.0
"by grower, season, activity",20,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",20,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",20,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",20,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",20,Spring,Weeding,orient_standing,0,1.0
"by grower, season, activity",20,Summer,Harvesting,orient_standing,0,2.0
"by grower, season, activity",20,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",20,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",20,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",20,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",20,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",21,Fall,Harvesting,orient_standing,0,3.0
"by grower, season, activity",21,Fall,Preparing beds,orient_standing,1,3.0
"by grower, season, activity",21,Fall,Seeding,orient_standing,1,3.0
"by grower, season, activity",21,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",21,Fall,Watering,orient_standing,1,3.0
"by grower, season, activity",21,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",21,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",21,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",21,Spring,Seeding,orient_standing,0,1.0
"by grower, season, activity",21,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",21,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",21,Spring,Weeding,orient_standing,0,1.0
"by grower, season, activity",21,Summer,Harvesting,orient_standing,0,2.0
"by grower, season, activity",21,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",21,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",21,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",21,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",21,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",21,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",21,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",21,Winter,Seeding,orient_standing,1,4.0
"by grower, season, activity",21,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",21,Winter,Watering,orient_standing,1,4.0
"by grower, season, activity",21,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",22,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",22,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",22,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",22,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",22,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",22,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",22,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",22,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",22,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",22,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",22,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",22,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",22,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",22,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",22,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",22,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",22,Winter,Watering,orient_standing,1,4.0
"by grower, season, activity",22,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",23,Fall,Harvesting,orient_standing,0,3.0
"by grower, season, activity",23,Fall,Preparing beds,orient_standing,0,3.0
"by grower, season, activity",23,Fall,Seeding,orient_standing,0,3.0
"by grower, season, activity",23,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",23,Fall,Watering,orient_standing,0,3.0
"by grower, season, activity",23,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",23,Spring,Harvesting,orient_standing,0,1.0
"by grower, season, activity",23,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",23,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",23,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",23,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",23,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",23,Summer,Harvesting,orient_standing,0,2.0
"by grower, season, activity",23,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",23,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",23,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",23,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",23,Summer,Weeding,orient_standing,1,2.0
"by grower, season, activity",23,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",23,Winter,Preparing beds,orient_standing,1,4.0
"by grower, season, activity",23,Winter,Seeding,orient_standing,1,4.0
"by grower, season, activity",23,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",23,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",23,Winter,Weeding,orient_standing,1,4.0
"by grower, season, activity",24,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",24,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",24,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",24,Spring,Transplanting,orient_standing,1,1.0
"by grower, season, activity",24,Spring,Watering,orient_standing,0,1.0
"by grower, season, activity",24,Spring,Weeding,orient_standing,0,1.0
"by grower, season, activity",25,Fall,Harvesting,orient_standing,0,3.0
"by grower, season, activity",25,Fall,Preparing beds,orient_standing,0,3.0
"by grower, season, activity",25,Fall,Seeding,orient_standing,1,3.0
"by grower, season, activity",25,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",25,Fall,Watering,orient_standing,1,3.0
"by grower, season, activity",25,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",25,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",25,Spring,Preparing beds,orient_standing,0,1.0
"by grower, season, activity",25,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",25,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",25,Spring,Watering,orient_standing,0,1.0
"by grower, season, activity",25,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",25,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",25,Summer,Preparing beds,orient_standing,0,2.0
"by grower, season, activity",25,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",25,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",25,Summer,Watering,orient_standing,0,2.0
"by grower, season, activity",25,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",25,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",25,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",25,Winter,Seeding,orient_standing,1,4.0
"by grower, season, activity",25,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",25,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",25,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",26,Fall,Harvesting,orient_standing,1,3.0
"by grower, season, activity",26,Fall,Preparing beds,orient_standing,0,3.0
"by grower, season, activity",26,Fall,Seeding,orient_standing,0,3.0
"by grower, season, activity",26,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",26,Fall,Watering,orient_standing,0,3.0
"by grower, season, activity",26,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",26,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",26,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",26,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",26,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",26,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",26,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",26,Summer,Harvesting,orient_standing,0,2.0
"by grower, season, activity",26,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",26,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",26,Summer,Transplanting,orient_standing,1,2.0
"by grower, season, activity",26,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",26,Summer,Weeding,orient_standing,1,2.0
"by grower, season, activity",26,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",26,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",26,Winter,Seeding,orient_standing,1,4.0
"by grower, season, activity",26,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",26,Winter,Watering,orient_standing,1,4.0
"by grower, season, activity",26,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",27,Fall,Harvesting,orient_standing,1,3.0
"by grower, season, activity",27,Fall,Preparing beds,orient_standing,0,3.0
"by grower, season, activity",27,Fall,Seeding,orient_standing,0,3.0
"by grower, season, activity",27,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",27,Fall,Watering,orient_standing,1,3.0
"by grower, season, activity",27,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",27,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",27,Spring,Preparing beds,orient_standing,0,1.0
"by grower, season, activity",27,Spring,Seeding,orient_standing,0,1.0
"by grower, season, activity",27,Spring,Transplanting,orient_standing,1,1.0
"by grower, season, activity",27,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",27,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",27,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",27,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",27,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",27,Summer,Transplanting,orient_standing,1,2.0
"by grower, season, activity",27,Summer,Watering,orient_standing,0,2.0
"by grower, season, activity",27,Summer,Weeding,orient_standing,1,2.0
"by grower, season, activity",27,Winter,Harvesting,orient_standing,1,4.0
"by grower, season, activity",27,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",27,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",27,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",27,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",27,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",28,Fall,Harvesting,orient_standing,1,3.0
"by grower, season, activity",28,Fall,Preparing beds,orient_standing,1,3.0
"by grower, season, activity",28,Fall,Seeding,orient_standing,1,3.0
"by grower, season, activity",28,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",28,Fall,Watering,orient_standing,1,3.0
"by grower, season, activity",28,Fall,Weeding,orient_standing,0,3.0
"by grower, season, activity",28,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",28,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",28,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",28,Spring,Transplanting,orient_standing,1,1.0
"by grower, season, activity",28,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",28,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",28,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",28,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",28,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",28,Summer,Transplanting,orient_standing,1,2.0
"by grower, season, activity",28,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",28,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",28,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",28,Winter,Preparing beds,orient_standing,1,4.0
"by grower, season, activity",28,Winter,Seeding,orient_standing,1,4.0
"by grower, season, activity",28,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",28,Winter,Watering,orient_standing,1,4.0
"by grower, season, activity",28,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",29,Spring,Harvesting,orient_standing,0,1.0
"by grower, season, activity",29,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",29,Spring,Seeding,orient_standing,0,1.0
"by grower, season, activity",29,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",29,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",29,Spring,Weeding,orient_standing,1,1.0
"by grower, season, activity",29,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",29,Winter,Preparing beds,orient_standing,1,4.0
"by grower, season, activity",29,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",29,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",29,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",29,Winter,Weeding,orient_standing,1,4.0
"by grower, season, activity",30,Fall,Harvesting,orient_standing,0,3.0
"by grower, season, activity",30,Fall,Preparing beds,orient_standing,1,3.0
"by grower, season, activity",30,Fall,Seeding,orient_standing,0,3.0
"by grower, season, activity",30,Fall,Transplanting,orient_standing,0,3.0
"by grower, season, activity",30,Fall,Watering,orient_standing,0,3.0
"by grower, season, activity",30,Fall,Weeding,orient_standing,1,3.0
"by grower, season, activity",30,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",30,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",30,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",30,Spring,Transplanting,orient_standing,0,1.0
"by grower, season, activity",30,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",30,Spring,Weeding,orient_standing,0,1.0
"by grower, season, activity",30,Summer,Harvesting,orient_standing,0,2.0
"by grower, season, activity",30,Summer,Preparing beds,orient_standing,1,2.0
"by grower, season, activity",30,Summer,Seeding,orient_standing,1,2.0
"by grower, season, activity",30,Summer,Transplanting,orient_standing,0,2.0
"by grower, season, activity",30,Summer,Watering,orient_standing,1,2.0
"by grower, season, activity",30,Summer,Weeding,orient_standing,0,2.0
"by grower, season, activity",30,Winter,Harvesting,orient_standing,0,4.0
"by grower, season, activity",30,Winter,Preparing beds,orient_standing,0,4.0
"by grower, season, activity",30,Winter,Seeding,orient_standing,0,4.0
"by grower, season, activity",30,Winter,Transplanting,orient_standing,0,4.0
"by grower, season, activity",30,Winter,Watering,orient_standing,0,4.0
"by grower, season, activity",30,Winter,Weeding,orient_standing,0,4.0
"by grower, season, activity",31,Spring,Harvesting,orient_standing,1,1.0
"by grower, season, activity",31,Spring,Preparing beds,orient_standing,1,1.0
"by grower, season, activity",31,Spring,Seeding,orient_standing,1,1.0
"by grower, season, activity",31,Spring,Transplanting,orient_standing,1,1.0
"by grower, season, activity",31,Spring,Watering,orient_standing,1,1.0
"by grower, season, activity",31,Spring,Weeding,orient_standing,0,1.0
"by grower, season, activity",31,Summer,Harvesting,orient_standing,1,2.0
"by grower, season, activity",31,Summer,Preparing beds,orient_standing,0,2.0
"by grower, season, activity",31,Summer,Seeding,orient_standing,0,2.0
"by grower, season, activity",31,Summer,Transplanting,orient_standing,1,2.0
