grower_id,season,activity,attire_close_toed_shoes,attire_hat,attire_long_pants,attire_long_sleeves,attire_other,attire_sandals,attire_short_sleeves,attire_shorts,contact_%,days_per_month_by_activity,gloves_%,hours_per_day_by_activity,orient_bending_over,orient_kneeling,orient_other,orient_sitting,orient_standing,wash_freq,hours_per_month_by_activity,specificity
28,Winter,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
29,Spring,Harvesting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
29,Spring,Preparing beds,1,1,0,0,0,0,1,1,50.0,10.0,70.0,4.0,1,1,0,1,1,90.0,40.0,"by grower, season, activity"
29,Spring,Seeding,1,1,0,0,0,0,1,1,70.0,3.0,70.0,4.0,1,0,0,0,0,90.0,12.0,"by grower, season, activity"
29,Spring,Transplanting,1,1,0,0,0,0,1,1,80.0,6.0,90.0,4.0,1,0,0,0,0,90.0,24.0,"by grower, season, activity"
29,Spring,Watering,1,1,0,0,0,0,1,1,5.0,8.0,,2.0,0,0,0,0,1,50.0,16.0,"by grower, season, activity"
29,Spring,Weeding,1,1,0,0,0,0,1,1,60.0,15.0,90.0,1.0,1,1,0,1,1,90.0,15.0,"by grower, season, activity"
29,Winter,Harvesting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
29,Winter,Preparing beds,1,1,1,1,0,0,0,0,50.0,2.0,75.0,6.0,0,0,0,0,1,100.0,12.0,"by grower, season, activity"
29,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
29,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
29,Winter,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
29,Winter,Weeding,1,1,1,1,0,0,0,0,90.0,1.0,100.0,6.0,0,1,0,0,1,100.0,6.0,"by grower, season, activity"
30,Fall,Harvesting,1,1,1,1,0,0,0,0,0.0,1.0,,2.0,1,0,0,0,0,100.0,2.0,"by grower, season, activity"
30,Fall,Preparing beds,1,1,1,1,0,0,0,0,75.0,7.0,,3.0,1,1,0,1,1,100.0,21.0,"by grower, season, activity"
30,Fall,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
30,Fall,Transplanting,1,1,1,1,0,0,0,0,100.0,2.0,,4.0,0,1,0,1,0,100.0,8.0,"by grower, season, activity"
30,Fall,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
30,Fall,Weeding,1,1,1,1,0,0,0,0,50.0,4.0,50.0,3.0,1,1,0,1,1,100.0,12.0,"by grower, season, activity"
30,Spring,Harvesting,1,1,1,1,0,0,0,0,50.0,10.0,,1.0,1,1,0,1,1,100.0,10.0,"by grower, season, activity"
30,Spring,Preparing beds,1,1,1,1,0,0,0,0,100.0,10.0,,4.0,1,1,0,1,1,100.0,40.0,"by grower, season, activity"
30,Spring,Seeding,1,1,1,1,0,0,0,0,50.0,5.0,,2.0,1,1,0,1,1,100.0,10.0,"by grower, season, activity"
30,Spring,Transplanting,1,1,1,1,0,0,0,0,100.0,4.0,,2.0,1,1,0,0,0,100.0,8.0,"by grower, season, activity"
30,Spring,Watering,1,1,1,1,0,0,0,0,0.0,4.0,,2.0,0,0,0,0,1,100.0,8.0,"by grower, season, activity"
30,Spring,Weeding,1,1,1,1,0,0,0,0,100.0,7.0,,3.0,0,1,0,1,0,100.0,21.0,"by grower, season, activity"
30,Summer,Harvesting,1,1,1,0,0,0,1,0,50.0,15.0,,1.0,1,0,0,0,0,100.0,15.0,"by grower, season, activity"
30,Summer,Preparing beds,1,1,1,0,0,0,1,0,50.0,7.0,,1.5,1,1,0,1,1,100.0,10.5,"by grower, season, activity"
30,Summer,Seeding,1,1,1,0,0,0,1,0,50.0,1.0,,3.0,1,1,0,1,1,100.0,3.0,"by grower, season, activity"
30,Summer,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
30,Summer,Watering,1,1,1,0,0,0,1,0,0.0,20.0,,2.0,0,0,0,0,1,100.0,40.0,"by grower, season, activity"
30,Summer,Weeding,1,1,1,0,0,0,1,0,100.0,10.0,,1.0,1,1,0,0,0,100.0,10.0,"by grower, season, activity"
30,Winter,Harvesting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
30,Winter,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
30,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
30,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
30,Winter,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
30,Winter,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
31,Spring,Harvesting,1,1,0,0,0,0,1,1,25.0,8.0,,4.0,1,1,0,1,1,,32.0,"by grower, season, activity"
31,Spring,Preparing beds,1,1,0,0,0,0,1,1,25.0,5.0,10.0,2.0,0,0,0,0,1,50.0,10.0,"by grower, season, activity"
31,Spring,Seeding,1,1,0,0,0,0,1,1,20.0,1.5,,1.5,0,0,0,0,1,,2.25,"by grower, season, activity"
31,Spring,Transplanting,1,1,1,1,0,0,1,1,75.0,5.0,15.0,2.5,1,1,0,1,1,,12.5,"by grower, season, activity"
31,Spring,Watering,1,1,0,0,0,0,1,1,0.0,15.0,,3.0,0,0,0,0,1,,45.0,"by grower, season, activity"
31,Spring,Weeding,1,1,0,0,0,0,1,1,10.0,18.0,20.0,3.0,1,0,0,0,0,,54.0,"by grower, season, activity"
31,Summer,Harvesting,1,0,0,0,0,0,1,1,10.0,8.0,10.0,3.0,1,0,0,0,1,50.0,24.0,"by grower, season, activity"
31,Summer,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
31,Summer,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
31,Summer,Transplanting,1,0,0,0,0,0,1,1,10.0,1.0,15.0,1.0,0,0,0,0,1,,1.0,"by grower, season, activity"
31,Summer,Watering,1,0,0,0,0,0,1,1,0.0,8.0,,3.0,0,0,0,0,1,,24.0,"by grower, season, activity"
31,Summer,Weeding,1,0,0,0,0,0,1,1,10.0,8.0,30.0,3.0,1,0,0,0,1,,24.0,"by grower, season, activity"
31,Winter,Harvesting,1,1,1,1,0,0,0,0,25.0,8.0,,0.5,1,0,0,0,0,,4.0,"by grower, season, activity"
31,Winter,Preparing beds,1,1,1,1,0,0,0,0,50.0,3.0,50.0,6.0,1,1,0,1,1,,18.0,"by grower, season, activity"
31,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
31,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
31,Winter,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
31,Winter,Weeding,1,1,1,1,0,0,0,0,76.0,4.0,50.0,2.5,1,0,0,1,1,,10.0,"by grower, season, activity"
32,Fall,Harvesting,1,0,1,1,0,0,0,0,20.0,8.0,20.0,1.0,1,0,0,0,1,100.0,8.0,"by grower, season, activity"
32,Fall,Preparing beds,1,1,1,1,0,0,1,1,60.0,10.0,100.0,4.0,1,1,0,0,1,,40.0,"by grower, season, activity"
32,Fall,Seeding,1,0,1,1,0,0,0,0,50.0,4.0,60.0,2.0,1,0,0,0,0,90.0,8.0,"by grower, season, activity"
32,Fall,Transplanting,1,0,1,1,0,0,0,0,90.0,4.0,100.0,2.0,1,1,0,0,0,90.0,8.0,"by grower, season, activity"
32,Fall,Watering,1,0,1,1,0,0,0,0,0.0,10.0,50.0,2.5,0,0,0,0,1,70.0,25.0,"by grower, season, activity"
32,Fall,Weeding,1,0,1,1,0,0,0,0,80.0,20.0,100.0,1.0,0,1,0,0,0,100.0,20.0,"by grower, season, activity"
32,Spring,Harvesting,1,0,1,1,0,0,1,0,35.0,15.0,40.0,0.5,1,0,0,0,1,100.0,7.5,"by grower, season, activity"
32,Spring,Preparing beds,1,1,1,1,0,0,0,0,95.0,5.0,100.0,8.0,1,1,0,1,1,100.0,40.0,"by grower, season, activity"
32,Spring,Seeding,1,1,1,1,1,0,1,1,35.0,20.0,50.0,0.5,1,0,0,0,0,100.0,10.0,"by grower, season, activity"
32,Spring,Transplanting,1,1,1,1,0,0,0,0,95.0,10.0,100.0,4.0,0,1,0,1,0,100.0,40.0,"by grower, season, activity"
32,Spring,Watering,1,0,1,1,1,0,1,0,0.0,30.0,,1.0,0,0,0,0,1,100.0,30.0,"by grower, season, activity"
32,Spring,Weeding,1,1,1,1,0,0,1,0,90.0,20.0,80.0,2.0,1,1,0,0,0,100.0,40.0,"by grower, season, activity"
32,Winter,Harvesting,1,0,1,1,0,0,0,0,90.0,1.0,100.0,0.75,1,0,0,0,0,100.0,0.75,"by grower, season, activity"
32,Winter,Preparing beds,1,0,1,1,0,0,0,0,70.0,3.0,100.0,6.0,1,0,0,0,1,,18.0,"by grower, season, activity"
32,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
32,Winter,Transplanting,1,0,1,1,0,0,0,0,90.0,1.0,100.0,4.5,1,0,0,0,0,,4.5,"by grower, season, activity"
32,Winter,Watering,1,0,1,1,0,0,0,0,0.0,30.0,,0.5,0,0,0,0,1,,15.0,"by grower, season, activity"
32,Winter,Weeding,1,0,1,1,0,0,0,0,20.0,2.0,100.0,2.5,1,0,0,0,0,100.0,5.0,"by grower, season, activity"
33,Fall,Harvesting,1,1,1,0,0,0,1,0,75.0,3.0,50.0,2.0,1,0,0,0,0,100.0,6.0,"by grower, season, activity"
33,Fall,Preparing beds,1,1,1,0,0,0,1,0,100.0,5.0,50.0,3.0,1,0,0,0,1,75.0,15.0,"by grower, season, activity"
33,Fall,Seeding,1,1,1,0,0,0,1,0,100.0,1.0,,0.5,1,0,0,0,0,100.0,0.5,"by grower, season, activity"
33,Fall,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
33,Fall,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
33,Fall,Weeding,1,1,1,0,0,0,1,0,100.0,4.0,75.0,1.0,1,0,0,0,0,100.0,4.0,"by grower, season, activity"
33,Winter,Harvesting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
33,Winter,Preparing beds,1,0,1,1,0,0,0,0,90.0,4.0,100.0,3.0,1,0,0,0,0,75.0,12.0,"by grower, season, activity"
33,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
33,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
33,Winter,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
33,Winter,Weeding,1,0,1,1,0,0,0,0,50.0,4.0,100.0,1.0,1,0,0,0,0,75.0,4.0,"by grower, season, activity"
34,Summer,Harvesting,0,0,0,0,0,1,1,1,15.0,18.0,,6.0,1,1,1,0,1,100.0,108.0,"by grower, season, activity"
34,Summer,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
34,Summer,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
34,Summer,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
34,Summer,Watering,0,0,0,0,0,1,1,1,5.0,20.0,,0.5,0,1,0,0,1,,10.0,"by grower, season, activity"
34,Summer,Weeding,0,0,0,0,0,1,1,1,90.0,25.0,2.0,0.75,0,1,0,0,0,90.0,18.75,"by grower, season, activity"
34,Winter,Harvesting,1,1,1,1,1,0,0,0,60.0,16.0,80.0,8.0,0,1,0,0,0,95.0,128.0,"by grower, season, activity"
34,Winter,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
34,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
34,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
34,Winter,Watering,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
34,Winter,Weeding,1,0,1,1,0,0,0,0,100.0,8.0,,0.25,0,1,0,0,0,,2.0,"by grower, season, activity"
35,Fall,Harvesting,1,0,1,0,0,0,1,0,50.0,18.0,10.0,1.5,1,0,0,1,1,10.0,27.0,"by grower, season, activity"
35,Fall,Preparing beds,1,0,1,0,0,0,1,0,10.0,4.0,75.0,2.5,0,0,0,0,1,,10.0,"by grower, season, activity"
35,Fall,Seeding,1,0,1,0,0,0,1,0,80.0,2.0,100.0,2.25,0,0,0,0,1,100.0,4.5,"by grower, season, activity"
35,Fall,Transplanting,1,0,1,0,0,0,1,0,100.0,1.0,,2.0,0,1,0,1,0,,2.0,"by grower, season, activity"
35,Fall,Watering,1,0,1,0,0,0,1,0,50.0,5.0,,1.0,0,0,0,0,1,100.0,5.0,"by grower, season, activity"
35,Fall,Weeding,1,0,1,0,0,0,1,0,80.0,2.0,100.0,0.5,0,1,0,0,1,50.0,1.0,"by grower, season, activity"
35,Summer,Harvesting,1,0,0,0,0,0,1,1,15.0,8.0,,1.0,1,1,0,1,1,,8.0,"by grower, season, activity"
35,Summer,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
35,Summer,Seeding,0,0,0,0,1,1,1,1,90.0,1.0,,1.0,0,0,1,0,0,100.0,1.0,"by grower, season, activity"
35,Summer,Transplanting,1,0,0,0,0,0,1,1,80.0,1.0,90.0,1.0,0,1,0,0,0,,1.0,"by grower, season, activity"
35,Summer,Watering,1,0,0,0,0,0,1,1,0.0,1.0,15.0,0.1666,1,0,0,0,0,,0.1666,"by grower, season, activity"
35,Summer,Weeding,1,0,0,0,0,0,1,1,90.0,5.0,100.0,1.0,1,1,0,1,1,,5.0,"by grower, season, activity"
35,Winter,Harvesting,1,0,1,1,1,0,0,0,50.0,4.0,100.0,0.5,1,0,0,0,0,,2.0,"by grower, season, activity"
35,Winter,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
35,Winter,Seeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
35,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
35,Winter,Watering,1,0,1,1,0,0,0,0,1.0,15.0,,0.5,0,0,0,0,1,,7.5,"by grower, season, activity"
35,Winter,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
36,Summer,Harvesting,1,1,0,0,1,0,1,1,2.0,15.0,,3.0,1,0,0,0,1,,45.0,"by grower, season, activity"
36,Summer,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
36,Summer,Seeding,1,1,0,0,1,0,1,1,6.0,1.0,50.0,8.0,0,0,1,0,0,100.0,8.0,"by grower, season, activity"
36,Summer,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
36,Summer,Watering,0,1,0,0,1,0,1,1,5.0,15.0,,5.0,0,0,1,0,0,5.0,75.0,"by grower, season, activity"
36,Summer,Weeding,1,1,0,0,1,0,1,1,10.0,24.0,,1.0,1,0,0,0,1,,24.0,"by grower, season, activity"
37,Fall,Harvesting,1,0,1,1,0,0,1,0,10.0,4.5,,3.0,1,1,0,1,1,100.0,13.5,"by grower, season, activity"
37,Fall,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
37,Fall,Seeding,1,1,1,0,0,0,1,1,0.0,2.0,,0.5,0,0,0,0,1,,1.0,"by grower, season, activity"
37,Fall,Transplanting,1,0,1,1,0,0,0,0,,1.0,,0.25,0,1,0,0,1,,0.25,"by grower, season, activity"
37,Fall,Watering,1,0,1,0,0,0,1,0,0.0,10.0,,0.25,0,0,0,0,1,,2.5,"by grower, season, activity"
37,Fall,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
38,Fall,Harvesting,1,1,1,1,0,0,1,0,100.0,12.0,,10.0,1,1,0,0,1,90.0,120.0,"by grower, season, activity"
38,Fall,Preparing beds,1,1,1,1,0,0,1,0,20.0,10.0,,2.0,0,1,0,0,1,,20.0,"by grower, season, activity"
38,Fall,Seeding,1,1,1,1,0,0,1,0,20.0,5.0,,2.0,0,0,0,0,1,25.0,10.0,"by grower, season, activity"
38,Fall,Transplanting,1,1,1,1,0,0,1,0,100.0,3.0,,3.0,0,1,0,0,0,100.0,9.0,"by grower, season, activity"
38,Fall,Watering,1,1,1,1,0,0,1,0,0.0,30.0,,1.0,0,0,0,0,1,,30.0,"by grower, season, activity"
38,Fall,Weeding,1,1,1,1,0,0,1,0,70.0,30.0,,1.0,1,1,0,1,1,80.0,30.0,"by grower, season, activity"
38,Winter,Harvesting,1,1,1,1,0,0,0,0,50.0,4.0,100.0,1.0,0,1,0,0,0,100.0,4.0,"by grower, season, activity"
38,Winter,Preparing beds,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
38,Winter,Seeding,1,1,1,1,0,0,0,0,100.0,4.0,,3.5,0,0,0,0,1,100.0,14.0,"by grower, season, activity"
38,Winter,Transplanting,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
38,Winter,Watering,1,1,1,1,0,0,0,0,0.0,8.0,80.0,1.0,0,0,0,0,1,,8.0,"by grower, season, activity"
38,Winter,Weeding,0,0,0,0,0,0,0,0,,0.0,,0.0,0,0,0,0,0,,0.0,"by grower, season, activity"
